tweet_id	label
105692	Lit-News_mentions
101007	Lit-News_mentions
102445	Lit-News_mentions
302103	Lit-News_mentions
101367	Lit-News_mentions
105640	Lit-News_mentions
301476	non-personal_reports
103030	Lit-News_mentions
300232	non-personal_reports
101293	Lit-News_mentions
200061	Self_reports
301079	Lit-News_mentions
300631	Self_reports
102663	Lit-News_mentions
201616	Self_reports
301107	Self_reports
105432	Lit-News_mentions
101002	Lit-News_mentions
102936	non-personal_reports
300400	non-personal_reports
301563	non-personal_reports
104243	Lit-News_mentions
300524	Self_reports
103254	Lit-News_mentions
301432	non-personal_reports
200637	Self_reports
103780	non-personal_reports
101819	Lit-News_mentions
200746	Self_reports
100081	Lit-News_mentions
300809	non-personal_reports
100712	Lit-News_mentions
300355	Self_reports
100044	Lit-News_mentions
102847	Lit-News_mentions
103128	Lit-News_mentions
301911	Self_reports
105160	Lit-News_mentions
300656	Lit-News_mentions
102571	Lit-News_mentions
104863	Lit-News_mentions
100270	Lit-News_mentions
102994	Lit-News_mentions
100774	Lit-News_mentions
100812	Lit-News_mentions
201334	Self_reports
301106	non-personal_reports
300445	Self_reports
100427	Lit-News_mentions
103738	Lit-News_mentions
200419	Self_reports
300777	Self_reports
100424	Lit-News_mentions
200582	Self_reports
104142	Lit-News_mentions
200724	Self_reports
102539	Lit-News_mentions
301234	Self_reports
200131	Self_reports
200175	Self_reports
104757	Lit-News_mentions
102547	Lit-News_mentions
300531	non-personal_reports
302079	Self_reports
201427	Self_reports
103813	Lit-News_mentions
301571	non-personal_reports
100174	Lit-News_mentions
300743	non-personal_reports
100639	Lit-News_mentions
302357	Lit-News_mentions
300842	Self_reports
102542	Lit-News_mentions
101781	Lit-News_mentions
104311	Lit-News_mentions
200057	Lit-News_mentions
201270	Self_reports
200640	Self_reports
103609	Lit-News_mentions
301900	non-personal_reports
102063	Lit-News_mentions
101352	Lit-News_mentions
200845	Self_reports
104275	Lit-News_mentions
302201	non-personal_reports
104726	Lit-News_mentions
105559	Lit-News_mentions
102766	Lit-News_mentions
301996	non-personal_reports
102318	Lit-News_mentions
201620	Self_reports
102469	Lit-News_mentions
101123	Lit-News_mentions
104001	Lit-News_mentions
201354	Self_reports
105903	Lit-News_mentions
101304	Lit-News_mentions
105269	Lit-News_mentions
105561	Lit-News_mentions
300370	Self_reports
100085	Lit-News_mentions
300922	non-personal_reports
101180	Lit-News_mentions
201161	Self_reports
101014	Lit-News_mentions
102978	Lit-News_mentions
105169	Lit-News_mentions
100855	Lit-News_mentions
201085	Self_reports
201203	Self_reports
301846	Self_reports
104600	Lit-News_mentions
100949	Lit-News_mentions
101015	Lit-News_mentions
200541	Self_reports
105662	Lit-News_mentions
200268	Self_reports
100548	Lit-News_mentions
101489	non-personal_reports
102273	Lit-News_mentions
300199	Lit-News_mentions
105188	Lit-News_mentions
300754	non-personal_reports
105191	Lit-News_mentions
103766	Lit-News_mentions
100405	Lit-News_mentions
100723	Lit-News_mentions
302094	non-personal_reports
105945	Lit-News_mentions
302387	Self_reports
104189	Lit-News_mentions
201298	Self_reports
104834	Lit-News_mentions
104581	Lit-News_mentions
100766	Lit-News_mentions
105815	Lit-News_mentions
103321	Lit-News_mentions
101618	Lit-News_mentions
103283	Lit-News_mentions
301206	non-personal_reports
100992	Lit-News_mentions
301598	Self_reports
200711	Self_reports
101214	Lit-News_mentions
103490	non-personal_reports
105658	Lit-News_mentions
301875	non-personal_reports
200394	Self_reports
101556	Lit-News_mentions
100237	Lit-News_mentions
102430	Lit-News_mentions
102140	Lit-News_mentions
300941	Lit-News_mentions
200111	Self_reports
102391	Lit-News_mentions
302055	Self_reports
201539	Self_reports
103223	Lit-News_mentions
301691	non-personal_reports
101816	Lit-News_mentions
103014	Lit-News_mentions
101199	Lit-News_mentions
103767	Lit-News_mentions
101278	Lit-News_mentions
200308	Self_reports
200176	Self_reports
201193	Self_reports
301490	Self_reports
103515	Lit-News_mentions
200148	Self_reports
104346	Lit-News_mentions
201263	Self_reports
104070	Lit-News_mentions
300190	non-personal_reports
101536	Lit-News_mentions
201274	Lit-News_mentions
103373	Lit-News_mentions
105706	Lit-News_mentions
102123	Lit-News_mentions
300923	Lit-News_mentions
100173	Lit-News_mentions
100824	Lit-News_mentions
301174	Lit-News_mentions
100367	Lit-News_mentions
102124	Lit-News_mentions
102410	Lit-News_mentions
100700	Lit-News_mentions
300233	non-personal_reports
101465	Lit-News_mentions
104843	Lit-News_mentions
301028	Self_reports
102832	Lit-News_mentions
101408	Lit-News_mentions
102733	Lit-News_mentions
105641	Lit-News_mentions
301424	Lit-News_mentions
100965	Lit-News_mentions
100012	Lit-News_mentions
100439	Lit-News_mentions
201426	Self_reports
103178	Lit-News_mentions
300662	non-personal_reports
102582	Lit-News_mentions
102987	Lit-News_mentions
300156	Self_reports
104438	Lit-News_mentions
200985	Self_reports
104407	Lit-News_mentions
301410	non-personal_reports
103369	Lit-News_mentions
300903	Lit-News_mentions
105139	non-personal_reports
302124	Self_reports
200476	Self_reports
201478	Self_reports
100434	Lit-News_mentions
301612	Self_reports
300209	Lit-News_mentions
103240	Lit-News_mentions
200913	non-personal_reports
101643	Lit-News_mentions
100249	Lit-News_mentions
103640	Lit-News_mentions
301342	non-personal_reports
200395	Self_reports
200479	Self_reports
101881	Lit-News_mentions
100981	Lit-News_mentions
301403	Lit-News_mentions
300027	non-personal_reports
100705	non-personal_reports
300665	Self_reports
103722	Lit-News_mentions
300021	Lit-News_mentions
105074	Lit-News_mentions
301356	Lit-News_mentions
105542	Lit-News_mentions
301652	non-personal_reports
105735	Lit-News_mentions
300839	non-personal_reports
300147	Lit-News_mentions
104570	Lit-News_mentions
101498	Lit-News_mentions
102197	Lit-News_mentions
100396	Lit-News_mentions
104765	Lit-News_mentions
100011	Lit-News_mentions
101336	non-personal_reports
200250	Self_reports
300430	non-personal_reports
200453	Self_reports
103300	Lit-News_mentions
200022	Self_reports
100699	Lit-News_mentions
300128	Lit-News_mentions
301746	Self_reports
301404	Self_reports
100339	Lit-News_mentions
302039	non-personal_reports
103312	Lit-News_mentions
103220	Lit-News_mentions
100842	Lit-News_mentions
100711	Lit-News_mentions
200962	Self_reports
300675	Self_reports
301346	Self_reports
300483	Self_reports
201479	Self_reports
201149	Self_reports
101410	Lit-News_mentions
102631	Lit-News_mentions
201112	Self_reports
103135	Lit-News_mentions
103888	Lit-News_mentions
105963	Lit-News_mentions
102010	Lit-News_mentions
301215	non-personal_reports
200008	non-personal_reports
103158	Lit-News_mentions
300429	non-personal_reports
301015	non-personal_reports
102672	Lit-News_mentions
101022	Lit-News_mentions
200050	Lit-News_mentions
103148	non-personal_reports
200351	Self_reports
103388	Lit-News_mentions
102497	Lit-News_mentions
300579	Self_reports
105518	Lit-News_mentions
201550	non-personal_reports
300501	non-personal_reports
100985	Lit-News_mentions
103160	Lit-News_mentions
300566	non-personal_reports
102679	Lit-News_mentions
301057	Self_reports
102957	Lit-News_mentions
200074	Self_reports
105745	Lit-News_mentions
200094	non-personal_reports
200600	Self_reports
104974	Lit-News_mentions
200810	Self_reports
302146	Self_reports
104130	Lit-News_mentions
103584	Lit-News_mentions
105356	Lit-News_mentions
104533	Lit-News_mentions
105240	Lit-News_mentions
100432	Lit-News_mentions
101043	Lit-News_mentions
105096	Lit-News_mentions
300750	Lit-News_mentions
300351	Lit-News_mentions
301777	non-personal_reports
300149	non-personal_reports
200400	Self_reports
101919	Lit-News_mentions
101657	Lit-News_mentions
201162	Self_reports
103291	Lit-News_mentions
103146	Lit-News_mentions
101361	Lit-News_mentions
101129	Lit-News_mentions
300173	Lit-News_mentions
100980	Lit-News_mentions
101324	Lit-News_mentions
105580	Lit-News_mentions
103404	Lit-News_mentions
101957	Lit-News_mentions
104377	Lit-News_mentions
100409	Lit-News_mentions
104645	Lit-News_mentions
302150	Self_reports
100265	Lit-News_mentions
105221	Lit-News_mentions
101221	non-personal_reports
104712	Lit-News_mentions
102257	Lit-News_mentions
102792	Lit-News_mentions
104197	Lit-News_mentions
301756	non-personal_reports
301265	non-personal_reports
301872	non-personal_reports
104724	Lit-News_mentions
100147	Lit-News_mentions
103831	Lit-News_mentions
101031	Lit-News_mentions
105586	Lit-News_mentions
300943	Self_reports
301735	non-personal_reports
102407	Lit-News_mentions
301642	non-personal_reports
301856	non-personal_reports
102490	Lit-News_mentions
103886	Lit-News_mentions
105052	Lit-News_mentions
105466	non-personal_reports
105411	Lit-News_mentions
301090	Self_reports
105675	Lit-News_mentions
105585	Lit-News_mentions
104532	Lit-News_mentions
101510	Lit-News_mentions
100801	Lit-News_mentions
101045	Lit-News_mentions
301037	non-personal_reports
102181	Lit-News_mentions
104627	Lit-News_mentions
103222	Lit-News_mentions
101231	Lit-News_mentions
300004	Lit-News_mentions
102809	Lit-News_mentions
201418	Self_reports
103066	Lit-News_mentions
101306	Lit-News_mentions
200856	Self_reports
100814	Lit-News_mentions
201084	Self_reports
105389	Lit-News_mentions
100857	Lit-News_mentions
301498	Lit-News_mentions
301438	Lit-News_mentions
105331	Lit-News_mentions
102581	Lit-News_mentions
101272	Lit-News_mentions
200647	Self_reports
101873	Lit-News_mentions
100908	Lit-News_mentions
300347	non-personal_reports
102061	Lit-News_mentions
101036	Lit-News_mentions
100809	Lit-News_mentions
103313	Lit-News_mentions
201078	non-personal_reports
300153	non-personal_reports
300505	Self_reports
100018	Lit-News_mentions
102570	Lit-News_mentions
200760	Self_reports
105480	Lit-News_mentions
201002	Self_reports
102962	Lit-News_mentions
201625	Self_reports
300404	Lit-News_mentions
104244	Lit-News_mentions
104280	Lit-News_mentions
200083	Self_reports
201118	Self_reports
201281	Self_reports
100850	Lit-News_mentions
201223	Self_reports
101647	Lit-News_mentions
102952	Lit-News_mentions
302019	Lit-News_mentions
104022	non-personal_reports
102635	Lit-News_mentions
301852	non-personal_reports
100529	Lit-News_mentions
301418	Self_reports
300447	Lit-News_mentions
300749	Lit-News_mentions
105239	Lit-News_mentions
300241	Lit-News_mentions
102995	non-personal_reports
300259	Self_reports
302307	Lit-News_mentions
102227	Lit-News_mentions
103036	Lit-News_mentions
101915	Lit-News_mentions
302335	non-personal_reports
103136	Lit-News_mentions
100097	Lit-News_mentions
102201	non-personal_reports
103448	Lit-News_mentions
104900	Lit-News_mentions
301910	non-personal_reports
101224	Lit-News_mentions
102450	Lit-News_mentions
100709	Lit-News_mentions
200933	non-personal_reports
301180	Self_reports
101194	Lit-News_mentions
300098	non-personal_reports
301844	Lit-News_mentions
300066	Lit-News_mentions
105098	Lit-News_mentions
103213	Lit-News_mentions
301394	non-personal_reports
104727	Lit-News_mentions
104417	Lit-News_mentions
101263	non-personal_reports
105617	Lit-News_mentions
100131	Lit-News_mentions
201044	Self_reports
300584	Lit-News_mentions
101217	Lit-News_mentions
200953	Self_reports
104986	Lit-News_mentions
300999	non-personal_reports
301876	non-personal_reports
201134	Self_reports
200065	Self_reports
300641	Self_reports
201142	non-personal_reports
105334	Lit-News_mentions
201390	Self_reports
201091	Self_reports
301556	Self_reports
104806	Lit-News_mentions
102781	Lit-News_mentions
201153	Lit-News_mentions
105130	Lit-News_mentions
105933	Lit-News_mentions
201192	Self_reports
200677	Self_reports
301971	Self_reports
101428	Lit-News_mentions
105698	Lit-News_mentions
105531	Lit-News_mentions
100854	Lit-News_mentions
302181	non-personal_reports
103256	Lit-News_mentions
105607	Lit-News_mentions
100402	Lit-News_mentions
300946	Self_reports
201415	non-personal_reports
100304	Lit-News_mentions
100389	Lit-News_mentions
201469	Self_reports
102577	Lit-News_mentions
100192	Lit-News_mentions
200296	Self_reports
201510	Lit-News_mentions
101785	Lit-News_mentions
103683	Lit-News_mentions
103412	Lit-News_mentions
300563	non-personal_reports
100970	Lit-News_mentions
300693	non-personal_reports
104722	non-personal_reports
201363	non-personal_reports
300766	Lit-News_mentions
300103	Self_reports
301230	Self_reports
302011	non-personal_reports
100447	Lit-News_mentions
105430	Lit-News_mentions
200735	Self_reports
301837	non-personal_reports
102621	Lit-News_mentions
104424	Lit-News_mentions
200415	Lit-News_mentions
200630	Lit-News_mentions
102409	Lit-News_mentions
100032	Lit-News_mentions
104711	Lit-News_mentions
100953	Lit-News_mentions
103323	Lit-News_mentions
105710	Lit-News_mentions
105144	Lit-News_mentions
301907	Lit-News_mentions
104873	Lit-News_mentions
105843	Lit-News_mentions
104254	Lit-News_mentions
300727	Self_reports
201624	Self_reports
100834	Lit-News_mentions
101255	Lit-News_mentions
104628	Lit-News_mentions
103355	non-personal_reports
101366	Lit-News_mentions
100805	Lit-News_mentions
301667	non-personal_reports
103859	Lit-News_mentions
103174	Lit-News_mentions
103941	Lit-News_mentions
103671	Lit-News_mentions
105907	Lit-News_mentions
300116	non-personal_reports
201228	Self_reports
300921	Self_reports
301001	Self_reports
201016	Self_reports
100444	Lit-News_mentions
300585	Self_reports
105075	Lit-News_mentions
101806	Lit-News_mentions
101895	Lit-News_mentions
100347	Lit-News_mentions
104797	Lit-News_mentions
200547	Self_reports
105551	Lit-News_mentions
301125	Self_reports
300386	Self_reports
300686	Lit-News_mentions
300212	non-personal_reports
105212	Lit-News_mentions
101044	Lit-News_mentions
301076	non-personal_reports
101544	Lit-News_mentions
104889	Lit-News_mentions
200370	non-personal_reports
100929	Lit-News_mentions
200481	Self_reports
102374	Lit-News_mentions
300158	non-personal_reports
300572	non-personal_reports
103754	Lit-News_mentions
200447	non-personal_reports
301372	non-personal_reports
100375	Lit-News_mentions
300124	non-personal_reports
105737	Lit-News_mentions
102069	Lit-News_mentions
201353	Self_reports
301794	non-personal_reports
101252	Lit-News_mentions
103161	Lit-News_mentions
105352	Lit-News_mentions
201527	Self_reports
201508	Lit-News_mentions
105253	Lit-News_mentions
301954	non-personal_reports
100891	Lit-News_mentions
105076	Lit-News_mentions
102616	Lit-News_mentions
105712	Lit-News_mentions
300833	Self_reports
201000	Self_reports
300697	Self_reports
101547	Lit-News_mentions
102645	Lit-News_mentions
102169	Lit-News_mentions
201335	Self_reports
301108	non-personal_reports
105176	Lit-News_mentions
300311	non-personal_reports
300857	Self_reports
105152	Lit-News_mentions
301568	Lit-News_mentions
301640	Self_reports
201552	Self_reports
105924	Lit-News_mentions
100436	Lit-News_mentions
301466	non-personal_reports
300078	Lit-News_mentions
101675	Lit-News_mentions
200936	Self_reports
104338	Lit-News_mentions
301093	Self_reports
103673	Lit-News_mentions
101719	non-personal_reports
105744	Lit-News_mentions
100448	Lit-News_mentions
302227	Self_reports
105437	Lit-News_mentions
101444	Lit-News_mentions
100695	Lit-News_mentions
300527	non-personal_reports
301138	non-personal_reports
103431	Lit-News_mentions
103157	Lit-News_mentions
101787	Lit-News_mentions
105684	Lit-News_mentions
200232	non-personal_reports
104616	Lit-News_mentions
300228	non-personal_reports
300218	Self_reports
300987	Self_reports
101237	Lit-News_mentions
300223	Self_reports
100956	Lit-News_mentions
200040	Self_reports
300719	non-personal_reports
102016	Lit-News_mentions
105674	Lit-News_mentions
100002	Lit-News_mentions
101230	Lit-News_mentions
302356	Lit-News_mentions
301111	Self_reports
105805	Lit-News_mentions
103292	Lit-News_mentions
300745	non-personal_reports
105839	Lit-News_mentions
102887	Lit-News_mentions
102990	Lit-News_mentions
104021	Lit-News_mentions
101493	non-personal_reports
102385	Lit-News_mentions
102773	Lit-News_mentions
302198	non-personal_reports
300252	Lit-News_mentions
104231	Lit-News_mentions
300643	non-personal_reports
200755	Self_reports
103406	Lit-News_mentions
200046	Self_reports
105241	Lit-News_mentions
302317	Lit-News_mentions
104134	Lit-News_mentions
104075	non-personal_reports
104710	Lit-News_mentions
100747	Lit-News_mentions
105323	Lit-News_mentions
102700	Lit-News_mentions
100940	Lit-News_mentions
101401	non-personal_reports
101477	Lit-News_mentions
300207	Self_reports
300506	non-personal_reports
200876	Lit-News_mentions
201356	Self_reports
300717	Lit-News_mentions
103483	Lit-News_mentions
302026	non-personal_reports
301486	non-personal_reports
103137	Lit-News_mentions
104323	Lit-News_mentions
100862	Lit-News_mentions
103512	Lit-News_mentions
300411	non-personal_reports
301503	non-personal_reports
104298	Lit-News_mentions
101108	Lit-News_mentions
101679	Lit-News_mentions
200092	Self_reports
103643	Lit-News_mentions
100114	Lit-News_mentions
101832	Lit-News_mentions
104247	Lit-News_mentions
104954	Lit-News_mentions
102561	non-personal_reports
104501	Lit-News_mentions
200774	Self_reports
102849	Lit-News_mentions
105100	non-personal_reports
101862	Lit-News_mentions
102342	Lit-News_mentions
102389	Lit-News_mentions
101243	Lit-News_mentions
104509	Lit-News_mentions
102714	Lit-News_mentions
200280	Lit-News_mentions
200803	Self_reports
100300	Lit-News_mentions
102520	Lit-News_mentions
200636	Self_reports
101718	Lit-News_mentions
200678	non-personal_reports
301169	non-personal_reports
200848	Self_reports
300683	Lit-News_mentions
105768	Lit-News_mentions
200928	Self_reports
301313	Lit-News_mentions
100570	Lit-News_mentions
104471	Lit-News_mentions
102967	Lit-News_mentions
102422	Lit-News_mentions
200757	Self_reports
103070	Lit-News_mentions
300391	non-personal_reports
104872	Lit-News_mentions
105375	Lit-News_mentions
101160	Lit-News_mentions
103652	Lit-News_mentions
105178	Lit-News_mentions
100504	Lit-News_mentions
105965	Lit-News_mentions
101789	Lit-News_mentions
300992	Self_reports
100503	Lit-News_mentions
301054	non-personal_reports
102863	Lit-News_mentions
300540	non-personal_reports
100514	Lit-News_mentions
201069	Self_reports
301284	non-personal_reports
101632	Lit-News_mentions
102735	Lit-News_mentions
105795	Lit-News_mentions
300700	non-personal_reports
103740	Lit-News_mentions
201393	Self_reports
103871	Lit-News_mentions
200005	Self_reports
101573	Lit-News_mentions
200520	Self_reports
102877	Lit-News_mentions
103747	Lit-News_mentions
201432	Self_reports
100214	Lit-News_mentions
104365	Lit-News_mentions
200770	Self_reports
300962	non-personal_reports
302395	non-personal_reports
300945	Lit-News_mentions
101023	Lit-News_mentions
102068	Lit-News_mentions
200935	Self_reports
200527	Self_reports
103402	Lit-News_mentions
104310	Lit-News_mentions
300244	Lit-News_mentions
103909	Lit-News_mentions
100416	non-personal_reports
105957	Lit-News_mentions
200873	Self_reports
101132	Lit-News_mentions
104526	Lit-News_mentions
200376	non-personal_reports
102955	Lit-News_mentions
104121	Lit-News_mentions
102667	non-personal_reports
103242	Lit-News_mentions
100893	Lit-News_mentions
104867	Lit-News_mentions
300594	non-personal_reports
105003	Lit-News_mentions
100431	Lit-News_mentions
301780	Self_reports
200963	Self_reports
103044	Lit-News_mentions
301435	Self_reports
101424	Lit-News_mentions
301226	Lit-News_mentions
100993	Lit-News_mentions
301616	Self_reports
300396	Self_reports
300146	non-personal_reports
201154	Self_reports
102438	Lit-News_mentions
104860	Lit-News_mentions
105406	Lit-News_mentions
200875	Self_reports
101210	Lit-News_mentions
100180	Lit-News_mentions
300383	Self_reports
105667	Lit-News_mentions
104997	Lit-News_mentions
105850	Lit-News_mentions
300808	Lit-News_mentions
201514	Self_reports
104400	Lit-News_mentions
301270	Lit-News_mentions
200976	non-personal_reports
103299	Lit-News_mentions
103667	Lit-News_mentions
201151	Self_reports
201581	Self_reports
103268	Lit-News_mentions
102549	Lit-News_mentions
200562	Self_reports
102050	Lit-News_mentions
102694	Lit-News_mentions
105418	Lit-News_mentions
201557	non-personal_reports
300587	non-personal_reports
102400	Lit-News_mentions
105279	Lit-News_mentions
301831	non-personal_reports
102484	Lit-News_mentions
103544	Lit-News_mentions
103797	Lit-News_mentions
101488	Lit-News_mentions
105307	Lit-News_mentions
105921	Lit-News_mentions
200847	Self_reports
301048	non-personal_reports
103543	Lit-News_mentions
100345	Lit-News_mentions
201441	Self_reports
102759	Lit-News_mentions
102767	Lit-News_mentions
103496	Lit-News_mentions
104336	Lit-News_mentions
302267	non-personal_reports
104450	Lit-News_mentions
302032	Lit-News_mentions
201184	Self_reports
101515	Lit-News_mentions
200696	Lit-News_mentions
104188	Lit-News_mentions
200591	Lit-News_mentions
200626	Self_reports
201582	Self_reports
200729	Self_reports
101996	Lit-News_mentions
100644	Lit-News_mentions
101674	Lit-News_mentions
103591	Lit-News_mentions
201444	Self_reports
300840	Self_reports
101588	Lit-News_mentions
200472	Self_reports
102038	Lit-News_mentions
100015	Lit-News_mentions
102658	Lit-News_mentions
100555	Lit-News_mentions
105179	Lit-News_mentions
103382	Lit-News_mentions
200888	Self_reports
300337	Self_reports
104077	Lit-News_mentions
301058	non-personal_reports
200903	Self_reports
201379	Self_reports
301677	non-personal_reports
103400	Lit-News_mentions
201139	Self_reports
101792	Lit-News_mentions
102048	Lit-News_mentions
301580	non-personal_reports
300906	non-personal_reports
100733	Lit-News_mentions
100441	Lit-News_mentions
103879	Lit-News_mentions
100732	Self_reports
104972	Lit-News_mentions
104659	Lit-News_mentions
301886	Self_reports
302163	Self_reports
104279	Lit-News_mentions
200813	Self_reports
102111	Lit-News_mentions
102511	Lit-News_mentions
300091	Lit-News_mentions
201533	Self_reports
101140	Lit-News_mentions
201326	Self_reports
100914	Lit-News_mentions
201596	Self_reports
104980	Lit-News_mentions
102026	non-personal_reports
200923	Self_reports
200919	Self_reports
104125	Lit-News_mentions
200478	Self_reports
102894	Lit-News_mentions
201152	Self_reports
301030	Lit-News_mentions
200301	Self_reports
105227	Lit-News_mentions
100743	Lit-News_mentions
200143	Self_reports
200958	Self_reports
100959	Lit-News_mentions
200334	Self_reports
104828	Lit-News_mentions
105310	Lit-News_mentions
100782	Lit-News_mentions
300914	Self_reports
300056	non-personal_reports
300334	Lit-News_mentions
104992	Lit-News_mentions
105362	Lit-News_mentions
200483	Lit-News_mentions
102204	Lit-News_mentions
302205	non-personal_reports
102888	Lit-News_mentions
201207	Self_reports
104163	Lit-News_mentions
100594	Lit-News_mentions
103439	Lit-News_mentions
103076	Lit-News_mentions
103530	Lit-News_mentions
102944	Lit-News_mentions
101171	Lit-News_mentions
300471	non-personal_reports
300448	Lit-News_mentions
105629	Lit-News_mentions
201277	Self_reports
301242	non-personal_reports
101993	Lit-News_mentions
100763	Lit-News_mentions
104330	Lit-News_mentions
105448	Lit-News_mentions
103658	Lit-News_mentions
300692	non-personal_reports
300131	Self_reports
300867	non-personal_reports
102310	Lit-News_mentions
301824	non-personal_reports
104226	Lit-News_mentions
103805	Lit-News_mentions
102697	Lit-News_mentions
102345	Lit-News_mentions
300646	non-personal_reports
301510	non-personal_reports
103964	Lit-News_mentions
300320	Self_reports
105320	Lit-News_mentions
103318	Lit-News_mentions
102786	Lit-News_mentions
300266	non-personal_reports
301069	non-personal_reports
103378	Lit-News_mentions
105051	Lit-News_mentions
100693	Lit-News_mentions
105392	Lit-News_mentions
102602	Lit-News_mentions
201647	Self_reports
200313	Self_reports
301590	non-personal_reports
104800	Lit-News_mentions
300214	Self_reports
104516	Lit-News_mentions
103303	Lit-News_mentions
200401	Self_reports
101740	non-personal_reports
101892	Lit-News_mentions
200992	Self_reports
102190	Lit-News_mentions
104499	Self_reports
105367	non-personal_reports
301416	non-personal_reports
104283	Lit-News_mentions
101858	Lit-News_mentions
105351	Lit-News_mentions
302131	Lit-News_mentions
101601	Lit-News_mentions
200571	Self_reports
201578	Self_reports
101422	Lit-News_mentions
101539	Lit-News_mentions
104265	Lit-News_mentions
200639	Self_reports
104219	Lit-News_mentions
102921	Lit-News_mentions
100398	non-personal_reports
101514	Lit-News_mentions
200179	non-personal_reports
101768	Lit-News_mentions
200624	Self_reports
100954	Lit-News_mentions
105544	Lit-News_mentions
105976	Lit-News_mentions
104093	Lit-News_mentions
102779	Lit-News_mentions
200466	Self_reports
301377	Self_reports
105669	Lit-News_mentions
102929	Lit-News_mentions
100654	Lit-News_mentions
105459	Lit-News_mentions
103810	Lit-News_mentions
101822	non-personal_reports
101592	Lit-News_mentions
200255	Self_reports
103147	Lit-News_mentions
105115	Lit-News_mentions
101704	Lit-News_mentions
300049	Lit-News_mentions
200917	Self_reports
300276	Self_reports
104498	Lit-News_mentions
104746	Lit-News_mentions
101839	Lit-News_mentions
101027	Lit-News_mentions
201247	Self_reports
301648	non-personal_reports
301866	Self_reports
300432	Lit-News_mentions
300513	Self_reports
105825	Lit-News_mentions
105961	Lit-News_mentions
104671	non-personal_reports
100080	Lit-News_mentions
103940	Lit-News_mentions
102108	Lit-News_mentions
105481	Lit-News_mentions
301133	non-personal_reports
101774	Lit-News_mentions
300277	non-personal_reports
103691	Lit-News_mentions
301732	Lit-News_mentions
301862	Self_reports
101182	non-personal_reports
105442	Lit-News_mentions
